,entity_id,sex,age_cat,race,priors_count,c_charge_degree,label_value
5937,9060,Male,25 - 45,Caucasian,2,M,0
5938,9061,Male,Less than 25,African-American,3,F,1
5939,9062,Female,25 - 45,Caucasian,0,M,0
5940,9064,Male,25 - 45,African-American,7,F,1
5941,9067,Male,25 - 45,Caucasian,10,M,1
5942,9070,Male,Greater than 45,Caucasian,5,F,0
5943,9072,Male,25 - 45,African-American,4,M,1
5944,9074,Male,25 - 45,African-American,1,F,0
5945,9075,Female,25 - 45,Hispanic,0,F,0
5946,9076,Female,25 - 45,African-American,1,M,1
5947,9077,Male,Less than 25,Caucasian,10,F,0
5948,9079,Male,Less than 25,Hispanic,0,F,1
5949,9080,Male,25 - 45,Caucasian,2,F,1
5950,9081,Male,Less than 25,Other,0,F,0
5951,9083,Male,Greater than 45,African-American,22,F,1
5952,9085,Male,25 - 45,Caucasian,2,F,0
5953,9086,Male,25 - 45,African-American,12,F,1
5954,9087,Male,Greater than 45,Caucasian,2,M,1
5955,9088,Male,Greater than 45,Caucasian,2,F,0
5956,9089,Male,25 - 45,Caucasian,2,M,0
5957,9091,Male,25 - 45,Other,0,F,1
5958,9092,Male,Greater than 45,Caucasian,1,F,1
5959,9093,Male,Less than 25,African-American,1,F,0
5960,9094,Male,Less than 25,African-American,3,F,1
5961,9096,Male,25 - 45,African-American,5,F,0
5962,9097,Male,Less than 25,African-American,6,F,1
5963,9099,Female,Greater than 45,African-American,3,M,0
5964,9102,Male,Less than 25,African-American,1,M,1
5965,9104,Male,25 - 45,African-American,6,F,0
5966,9106,Female,25 - 45,Caucasian,2,F,1
5967,9109,Male,25 - 45,Caucasian,8,F,0
5968,9110,Male,Greater than 45,African-American,3,F,1
5969,9111,Male,Less than 25,African-American,1,F,1
5970,9112,Male,25 - 45,Caucasian,11,F,1
5971,9115,Male,Greater than 45,Caucasian,7,F,1
5972,9116,Male,Greater than 45,Hispanic,2,M,0
5973,9119,Male,25 - 45,African-American,11,F,1
5974,9120,Male,Less than 25,African-American,1,F,0
5975,9123,Male,25 - 45,Caucasian,1,F,0
5976,9125,Male,Greater than 45,Caucasian,1,M,1
5977,9126,Male,25 - 45,African-American,2,M,0
5978,9127,Male,25 - 45,Other,0,M,0
5979,9128,Male,25 - 45,Caucasian,9,F,1
5980,9129,Male,25 - 45,African-American,2,F,0
5981,9130,Male,25 - 45,African-American,13,F,1
5982,9131,Male,Less than 25,Other,0,M,0
5983,9132,Female,Greater than 45,Caucasian,7,F,0
5984,9133,Female,25 - 45,Caucasian,0,F,0
5985,9136,Male,25 - 45,African-American,5,F,0
5986,9143,Male,Less than 25,Caucasian,0,F,0
5987,9144,Male,25 - 45,African-American,0,F,1
5988,9145,Male,Less than 25,African-American,1,M,1
5989,9146,Female,Less than 25,African-American,0,M,0
5990,9147,Male,25 - 45,Other,0,F,1
5991,9148,Male,25 - 45,Caucasian,0,F,0
5992,9150,Male,Less than 25,Caucasian,2,F,1
5993,9155,Male,Less than 25,Caucasian,1,F,1
5994,9156,Male,Less than 25,Caucasian,5,F,1
5995,9157,Male,25 - 45,African-American,22,F,1
5996,9158,Female,25 - 45,Other,0,F,1
5997,9159,Male,Greater than 45,Caucasian,2,F,1
5998,9160,Male,25 - 45,African-American,5,M,0
5999,9161,Female,Greater than 45,Caucasian,1,F,0
6000,9163,Male,25 - 45,African-American,12,M,1
6001,9165,Male,25 - 45,African-American,0,F,0
6002,9166,Male,Less than 25,African-American,0,F,0
6003,9167,Male,25 - 45,African-American,0,F,0
6004,9169,Male,25 - 45,Other,2,F,1
6005,9170,Male,Greater than 45,Caucasian,1,F,0
6006,9171,Male,25 - 45,Hispanic,0,M,1
6007,9172,Male,Less than 25,African-American,0,F,0
6008,9173,Male,Less than 25,Caucasian,1,F,0
6009,9174,Female,Less than 25,Caucasian,0,F,1
6010,9175,Male,25 - 45,Hispanic,1,M,1
6011,9176,Male,25 - 45,Caucasian,1,F,1
6012,9178,Female,25 - 45,African-American,3,M,1
6013,9180,Male,Less than 25,African-American,3,F,0
6014,9181,Female,Greater than 45,Hispanic,0,M,1
6015,9182,Female,25 - 45,African-American,11,F,1
6016,9183,Female,25 - 45,Caucasian,0,M,0
6017,9185,Male,Greater than 45,African-American,13,F,1
6018,9186,Male,25 - 45,African-American,9,M,0
6019,9187,Male,Less than 25,Hispanic,4,F,1
6020,9188,Male,Greater than 45,Hispanic,1,F,0
6021,9189,Male,Greater than 45,Caucasian,6,F,0
6022,9191,Male,Greater than 45,African-American,2,F,1
6023,9192,Female,25 - 45,African-American,1,M,0
6024,9196,Male,25 - 45,Caucasian,0,F,1
6025,9197,Male,25 - 45,Other,1,F,1
6026,9200,Male,25 - 45,Other,1,F,0
6027,9201,Male,Less than 25,African-American,1,F,1
6028,9202,Female,Greater than 45,Caucasian,17,F,0
6029,9203,Male,25 - 45,Hispanic,1,F,0
6030,9205,Male,25 - 45,Hispanic,0,M,0
6031,9206,Male,25 - 45,African-American,3,F,1
6032,9207,Male,25 - 45,African-American,1,M,0
6033,9208,Male,25 - 45,African-American,20,F,1
6034,9209,Male,25 - 45,African-American,2,F,1
6035,9210,Male,Less than 25,Hispanic,4,F,1
6036,9212,Male,Greater than 45,Caucasian,6,F,0
6037,9214,Male,Less than 25,African-American,0,F,0
6038,9215,Male,Less than 25,Caucasian,0,M,0
6039,9216,Male,Greater than 45,Caucasian,0,M,0
6040,9219,Male,25 - 45,African-American,7,M,0
6041,9220,Male,25 - 45,Caucasian,0,M,0
6042,9221,Male,Less than 25,Caucasian,3,F,1
6043,9224,Male,25 - 45,Caucasian,0,F,0
6044,9225,Male,25 - 45,African-American,9,M,1
6045,9226,Male,25 - 45,Caucasian,2,F,1
6046,9227,Male,25 - 45,Caucasian,1,F,0
6047,9229,Male,Less than 25,African-American,0,M,0
6048,9230,Female,Less than 25,Caucasian,0,M,0
6049,9231,Male,25 - 45,Caucasian,3,F,0
6050,9232,Male,25 - 45,Caucasian,3,F,1
6051,9233,Female,25 - 45,African-American,0,F,0
6052,9234,Female,25 - 45,African-American,0,F,0
6053,9235,Male,Greater than 45,Caucasian,1,F,0
6054,9238,Female,25 - 45,African-American,0,F,0
6055,9239,Male,Less than 25,African-American,1,F,1
6056,9240,Male,25 - 45,African-American,1,F,1
6057,9241,Male,25 - 45,Caucasian,2,F,0
6058,9242,Male,25 - 45,Caucasian,0,F,0
6059,9243,Male,25 - 45,Caucasian,3,F,0
6060,9244,Male,Less than 25,African-American,1,F,1
6061,9245,Male,25 - 45,African-American,2,M,0
6062,9246,Female,Greater than 45,Caucasian,0,M,0
6063,9247,Male,25 - 45,African-American,1,F,1
6064,9248,Male,Greater than 45,African-American,25,F,0
6065,9249,Male,25 - 45,Other,0,M,0
6066,9253,Male,25 - 45,Caucasian,4,F,0
6067,9254,Male,25 - 45,African-American,3,F,0
6068,9255,Male,25 - 45,Caucasian,0,F,1
6069,9256,Male,25 - 45,Caucasian,15,F,1
6070,9257,Male,25 - 45,African-American,0,F,0
6071,9258,Male,Greater than 45,Caucasian,0,M,0
6072,9259,Male,25 - 45,Caucasian,0,F,1
6073,9260,Female,Greater than 45,Caucasian,4,F,0
6074,9261,Male,25 - 45,African-American,3,F,1
6075,9262,Male,25 - 45,African-American,1,F,0
6076,9264,Male,Greater than 45,Hispanic,0,F,0
6077,9266,Female,25 - 45,African-American,0,F,0
6078,9267,Female,25 - 45,Caucasian,0,M,0
6079,9268,Male,25 - 45,Caucasian,1,F,1
6080,9269,Female,25 - 45,African-American,0,M,0
6081,9270,Male,25 - 45,African-American,3,M,0
6082,9271,Male,Greater than 45,Caucasian,1,M,0
6083,9272,Female,Greater than 45,Caucasian,1,F,0
6084,9273,Male,Less than 25,Caucasian,4,F,1
6085,9275,Male,25 - 45,African-American,0,F,0
6086,9276,Male,Greater than 45,Caucasian,0,M,0
6087,9277,Female,25 - 45,African-American,0,M,0
6088,9279,Female,25 - 45,Caucasian,0,M,0
6089,9280,Female,25 - 45,Caucasian,4,M,0
6090,9282,Female,Less than 25,African-American,0,F,0
6091,9283,Male,25 - 45,Caucasian,5,F,1
6092,9284,Male,25 - 45,Caucasian,0,F,0
6093,9285,Male,Greater than 45,African-American,3,F,0
6094,9287,Male,Less than 25,African-American,8,F,1
6095,9288,Female,Less than 25,Caucasian,1,F,0
6096,9292,Male,25 - 45,African-American,4,F,0
6097,9293,Male,25 - 45,African-American,10,F,1
6098,9295,Male,25 - 45,Hispanic,2,F,0
6099,9296,Female,25 - 45,African-American,4,F,1
6100,9297,Male,Greater than 45,African-American,2,M,0
6101,9298,Male,25 - 45,Hispanic,3,M,0
6102,9299,Male,25 - 45,Other,1,F,1
6103,9300,Male,Less than 25,Caucasian,2,F,1
6104,9303,Male,25 - 45,African-American,0,M,0
6105,9306,Male,Less than 25,African-American,0,M,1
6106,9307,Male,Greater than 45,African-American,22,F,1
6107,9308,Female,Greater than 45,Caucasian,3,F,1
6108,9309,Male,Greater than 45,Other,0,F,0
6109,9310,Male,Greater than 45,Caucasian,5,F,0
6110,9311,Female,Greater than 45,Hispanic,1,F,0
6111,9318,Male,25 - 45,African-American,10,F,1
6112,9319,Male,25 - 45,African-American,12,M,1
6113,9320,Male,Greater than 45,African-American,1,M,0
6114,9322,Male,Less than 25,African-American,1,F,1
6115,9323,Male,Less than 25,Caucasian,4,M,1
6116,9324,Female,25 - 45,Caucasian,2,F,1
6117,9325,Male,Greater than 45,Hispanic,3,F,1
6118,9326,Male,25 - 45,Caucasian,3,M,1
6119,9327,Male,Less than 25,African-American,1,F,1
6120,9328,Female,25 - 45,Hispanic,0,F,0
6121,9332,Male,Less than 25,African-American,0,F,0
6122,9334,Male,Greater than 45,African-American,3,M,1
6123,9335,Male,Greater than 45,African-American,8,F,1
6124,9336,Male,25 - 45,African-American,5,F,0
6125,9337,Male,25 - 45,Caucasian,1,F,0
6126,9338,Female,25 - 45,African-American,0,M,1
6127,9339,Male,25 - 45,Caucasian,1,F,1
6128,9341,Male,Less than 25,Hispanic,1,F,1
6129,9343,Male,25 - 45,African-American,8,M,0
6130,9344,Male,Greater than 45,African-American,5,F,1
6131,9346,Female,25 - 45,African-American,0,M,0
6132,9348,Male,Less than 25,Caucasian,2,F,0
6133,9350,Male,25 - 45,Caucasian,4,F,0
6134,9351,Male,Greater than 45,African-American,21,F,0
6135,9352,Male,Less than 25,Caucasian,4,F,0
6136,9353,Male,25 - 45,Caucasian,1,F,1
6137,9354,Male,Less than 25,Caucasian,0,M,0
6138,9357,Male,25 - 45,African-American,6,M,0
6139,9358,Male,25 - 45,African-American,9,F,1
6140,9359,Male,25 - 45,Caucasian,3,M,0
6141,9363,Male,25 - 45,African-American,3,F,1
6142,9364,Male,Greater than 45,African-American,15,M,0
6143,9365,Male,Greater than 45,Native American,22,F,1
6144,9366,Female,Greater than 45,Other,0,M,0
6145,9367,Female,25 - 45,African-American,7,F,1
6146,9369,Male,25 - 45,African-American,1,M,0
6147,9370,Male,Greater than 45,African-American,10,F,1
6148,9372,Male,Less than 25,African-American,2,F,0
6149,9375,Female,25 - 45,African-American,5,F,1
6150,9376,Male,25 - 45,Other,0,F,0
6151,9377,Male,Greater than 45,Hispanic,0,F,0
6152,9378,Female,25 - 45,Caucasian,2,F,1
6153,9379,Female,25 - 45,Other,1,F,0
6154,9380,Male,25 - 45,Caucasian,5,F,0
6155,9381,Male,25 - 45,Caucasian,2,M,0
6156,9383,Male,Greater than 45,African-American,10,F,0
6157,9385,Male,Greater than 45,Other,8,F,1
6158,9386,Male,25 - 45,African-American,4,F,1
6159,9387,Male,25 - 45,Caucasian,1,F,0
6160,9388,Male,Greater than 45,Caucasian,0,F,0
6161,9392,Male,Greater than 45,Caucasian,1,M,0
6162,9393,Female,25 - 45,Caucasian,1,F,1
6163,9394,Male,25 - 45,Caucasian,4,F,0
6164,9397,Male,25 - 45,Other,0,F,1
6165,9398,Male,Less than 25,African-American,3,M,1
6166,9399,Male,25 - 45,Hispanic,3,M,1
6167,9401,Male,Less than 25,Caucasian,1,M,0
6168,9402,Male,25 - 45,African-American,18,F,1
6169,9404,Male,25 - 45,African-American,1,M,1
6170,9405,Female,25 - 45,African-American,7,F,1
6171,9407,Male,25 - 45,African-American,20,F,0
6172,9408,Female,Greater than 45,Other,5,F,1
6173,9412,Female,25 - 45,African-American,1,M,0
6174,9413,Male,25 - 45,African-American,16,F,1
6175,9414,Male,25 - 45,Caucasian,1,M,1
6176,9415,Male,Greater than 45,Caucasian,7,F,0
6177,9416,Male,25 - 45,African-American,1,F,0
6178,9417,Male,25 - 45,Caucasian,2,F,1
6179,9419,Male,Greater than 45,African-American,0,F,1
6180,9420,Male,25 - 45,African-American,2,F,0
6181,9425,Female,Greater than 45,Caucasian,0,F,0
6182,9428,Male,Greater than 45,Caucasian,7,M,0
6183,9429,Male,Less than 25,Hispanic,2,F,1
6184,9433,Female,25 - 45,African-American,0,M,0
6185,9434,Male,25 - 45,African-American,2,F,0
6186,9435,Male,Less than 25,Caucasian,3,F,0
6187,9436,Male,25 - 45,African-American,11,F,1
6188,9437,Male,Less than 25,Hispanic,2,F,0
6189,9438,Male,Greater than 45,African-American,28,F,0
6190,9439,Male,25 - 45,African-American,2,F,1
6191,9440,Male,Less than 25,African-American,0,F,0
6192,9441,Male,25 - 45,African-American,5,M,1
6193,9442,Male,25 - 45,African-American,1,F,1
6194,9443,Male,25 - 45,African-American,17,F,1
6195,9444,Female,25 - 45,Caucasian,0,F,0
6196,9446,Male,25 - 45,Other,3,F,0
6197,9448,Male,Greater than 45,Caucasian,0,M,0
6198,9450,Female,Less than 25,African-American,0,F,0
6199,9451,Male,25 - 45,African-American,4,F,1
6200,9452,Male,25 - 45,African-American,12,M,1
6201,9458,Male,Less than 25,African-American,0,M,1
6202,9459,Male,Less than 25,Other,0,M,0
6203,9460,Male,25 - 45,Hispanic,0,M,0
6204,9461,Male,25 - 45,Hispanic,1,M,0
6205,9462,Male,Greater than 45,Caucasian,1,M,1
6206,9463,Male,25 - 45,Hispanic,1,M,0
6207,9464,Male,Less than 25,Caucasian,0,M,0
6208,9465,Female,Greater than 45,African-American,2,F,0
6209,9467,Male,Less than 25,African-American,0,F,1
6210,9473,Male,25 - 45,African-American,14,F,0
6211,9475,Male,25 - 45,African-American,1,F,0
6212,9476,Female,25 - 45,African-American,3,F,0
6213,9479,Male,Greater than 45,Caucasian,1,F,0
6214,9483,Male,25 - 45,African-American,16,F,1
6215,9484,Female,25 - 45,Caucasian,1,M,0
6216,9486,Male,Less than 25,African-American,0,F,1
6217,9488,Male,Less than 25,Caucasian,0,M,1
6218,9491,Male,Less than 25,Caucasian,1,M,0
6219,9492,Male,25 - 45,African-American,7,M,0
6220,9493,Male,25 - 45,African-American,0,F,0
6221,9494,Male,25 - 45,Caucasian,0,F,0
6222,9495,Male,Less than 25,Hispanic,2,F,1
6223,9497,Male,25 - 45,African-American,1,F,0
6224,9499,Male,25 - 45,African-American,22,F,1
6225,9500,Male,25 - 45,Caucasian,2,F,0
6226,9501,Male,Greater than 45,Hispanic,0,M,0
6227,9504,Male,25 - 45,African-American,7,M,0
6228,9506,Male,Less than 25,African-American,0,M,1
6229,9509,Male,25 - 45,African-American,9,F,1
6230,9511,Male,25 - 45,Hispanic,0,F,0
6231,9512,Male,Greater than 45,African-American,8,M,0
6232,9513,Male,25 - 45,African-American,2,F,0
6233,9515,Male,25 - 45,African-American,1,F,0
6234,9516,Male,25 - 45,African-American,7,F,0
6235,9517,Female,Greater than 45,Caucasian,2,F,0
6236,9518,Female,25 - 45,Caucasian,0,M,0
6237,9519,Male,25 - 45,Caucasian,6,F,1
6238,9523,Male,25 - 45,African-American,2,F,1
6239,9524,Male,25 - 45,Caucasian,1,M,0
6240,9526,Female,Less than 25,Caucasian,1,F,0
6241,9527,Male,25 - 45,African-American,2,M,0
6242,9528,Male,Greater than 45,African-American,17,F,0
6243,9529,Male,25 - 45,African-American,6,F,1
6244,9530,Male,Greater than 45,Hispanic,0,M,0
6245,9531,Male,25 - 45,Hispanic,5,F,1
6246,9532,Male,Less than 25,African-American,2,F,1
6247,9534,Male,Greater than 45,African-American,29,F,1
6248,9535,Male,Less than 25,Hispanic,1,F,0
6249,9536,Female,25 - 45,African-American,23,M,1
6250,9537,Male,25 - 45,Hispanic,0,M,0
6251,9538,Male,Less than 25,African-American,1,F,1
6252,9539,Male,25 - 45,Caucasian,1,F,0
6253,9540,Male,25 - 45,African-American,3,F,1
6254,9541,Male,25 - 45,African-American,1,F,1
6255,9542,Male,Less than 25,African-American,2,F,1
6256,9544,Male,25 - 45,Caucasian,3,M,1
6257,9545,Male,Greater than 45,African-American,5,F,0
6258,9547,Male,25 - 45,Caucasian,0,M,0
6259,9548,Female,Greater than 45,Caucasian,6,F,0
6260,9550,Male,Greater than 45,African-American,16,F,1
6261,9552,Male,25 - 45,Hispanic,1,F,1
6262,9553,Male,Greater than 45,Caucasian,2,M,0
6263,9554,Male,25 - 45,Caucasian,0,M,0
6264,9556,Male,25 - 45,Hispanic,1,F,0
6265,9557,Female,25 - 45,African-American,2,M,0
6266,9560,Female,Less than 25,Caucasian,4,F,1
6267,9561,Male,25 - 45,Caucasian,3,F,1
6268,9562,Male,25 - 45,African-American,3,M,0
6269,9563,Male,Less than 25,Caucasian,1,F,0
6270,9566,Male,Less than 25,Caucasian,1,F,1
6271,9567,Female,25 - 45,African-American,0,F,0
6272,9568,Male,25 - 45,African-American,10,F,1
6273,9569,Male,25 - 45,Caucasian,0,M,0
6274,9570,Male,Less than 25,African-American,0,F,1
6275,9574,Male,25 - 45,African-American,9,F,0
6276,9576,Female,Greater than 45,Other,1,F,0
6277,9577,Male,Greater than 45,Other,3,M,0
6278,9578,Male,25 - 45,African-American,5,M,0
6279,9579,Male,25 - 45,African-American,3,F,0
6280,9581,Female,Less than 25,African-American,0,F,0
6281,9584,Female,Greater than 45,African-American,0,F,1
6282,9586,Female,Less than 25,African-American,0,M,1
6283,9588,Male,Greater than 45,Caucasian,0,F,0
6284,9589,Male,Greater than 45,African-American,2,M,0
6285,9591,Male,Less than 25,African-American,2,F,1
6286,9592,Male,25 - 45,Caucasian,1,F,0
6287,9593,Female,Greater than 45,Caucasian,0,F,0
6288,9596,Male,25 - 45,African-American,1,F,1
6289,9597,Male,Less than 25,Caucasian,0,M,0
6290,9600,Male,25 - 45,Caucasian,10,F,1
6291,9601,Female,25 - 45,Hispanic,9,F,1
6292,9603,Female,25 - 45,African-American,5,F,1
6293,9604,Male,Less than 25,African-American,4,F,1
6294,9606,Female,25 - 45,Caucasian,3,F,1
6295,9608,Female,Less than 25,Caucasian,0,F,0
6296,9609,Female,25 - 45,Hispanic,8,M,1
6297,9612,Male,25 - 45,Caucasian,1,M,1
6298,9613,Male,Greater than 45,Caucasian,9,F,1
6299,9616,Male,25 - 45,African-American,6,F,0
6300,9617,Male,25 - 45,African-American,4,F,1
6301,9618,Male,25 - 45,Caucasian,2,F,0
6302,9619,Male,Greater than 45,Caucasian,18,F,1
6303,9620,Male,Less than 25,Caucasian,1,F,1
6304,9621,Male,Greater than 45,Caucasian,0,F,0
6305,9624,Male,25 - 45,African-American,0,M,0
6306,9625,Male,25 - 45,Other,2,F,1
6307,9626,Male,25 - 45,African-American,6,F,1
6308,9627,Female,25 - 45,Caucasian,1,F,1
6309,9628,Female,Less than 25,African-American,2,F,1
6310,9629,Female,Less than 25,African-American,7,F,0
6311,9630,Male,25 - 45,Caucasian,0,M,0
6312,9631,Female,Less than 25,Caucasian,1,M,0
6313,9632,Male,Greater than 45,Caucasian,1,F,0
6314,9633,Male,25 - 45,Hispanic,7,F,0
6315,9634,Male,Less than 25,Hispanic,2,F,0
6316,9635,Female,25 - 45,Caucasian,0,F,0
6317,9636,Male,25 - 45,African-American,13,F,1
6318,9640,Male,25 - 45,African-American,27,M,1
6319,9641,Male,Greater than 45,Caucasian,2,F,0
6320,9643,Male,25 - 45,Caucasian,0,F,0
6321,9644,Male,Less than 25,African-American,0,M,0
6322,9645,Male,25 - 45,Caucasian,1,M,0
6323,9646,Female,25 - 45,African-American,9,M,1
6324,9648,Male,Greater than 45,Caucasian,3,F,0
6325,9651,Male,25 - 45,Hispanic,3,F,0
6326,9653,Male,Less than 25,Caucasian,1,F,0
6327,9654,Male,Greater than 45,African-American,3,F,1
6328,9655,Male,25 - 45,Caucasian,0,M,1
6329,9656,Male,25 - 45,African-American,6,F,1
6330,9658,Male,25 - 45,African-American,6,M,0
6331,9659,Male,25 - 45,African-American,0,M,0
6332,9662,Male,Greater than 45,Caucasian,3,M,0
6333,9663,Female,25 - 45,African-American,1,M,0
6334,9664,Female,25 - 45,Caucasian,3,F,1
6335,9666,Male,Less than 25,African-American,0,F,0
6336,9667,Male,Less than 25,Caucasian,1,F,1
6337,9668,Female,25 - 45,African-American,0,M,0
6338,9669,Male,25 - 45,African-American,2,F,0
6339,9670,Male,Less than 25,Caucasian,0,F,0
6340,9672,Male,Greater than 45,African-American,4,F,0
6341,9674,Male,Less than 25,Caucasian,4,M,1
6342,9676,Male,25 - 45,African-American,2,F,0
6343,9677,Male,25 - 45,African-American,0,F,0
6344,9681,Male,Less than 25,African-American,5,F,1
6345,9685,Male,Less than 25,African-American,0,M,1
6346,9686,Male,Less than 25,African-American,0,F,0
6347,9687,Male,25 - 45,African-American,2,M,0
6348,9689,Male,25 - 45,African-American,4,M,0
6349,9690,Female,25 - 45,African-American,0,M,0
6350,9691,Male,25 - 45,African-American,2,F,0
6351,9693,Male,25 - 45,Hispanic,0,F,0
6352,9695,Male,25 - 45,Caucasian,1,M,0
6353,9698,Male,Less than 25,African-American,1,F,1
6354,9699,Male,25 - 45,Other,1,F,0
6355,9703,Female,25 - 45,African-American,0,F,1
6356,9704,Male,Less than 25,African-American,0,F,0
6357,9706,Female,Less than 25,Caucasian,7,M,0
6358,9707,Female,25 - 45,Other,6,F,1
6359,9708,Male,25 - 45,African-American,6,F,1
6360,9709,Female,Less than 25,African-American,1,F,0
6361,9710,Male,25 - 45,African-American,8,F,1
6362,9712,Male,25 - 45,African-American,2,F,1
6363,9713,Male,25 - 45,Caucasian,0,M,0
6364,9714,Male,Less than 25,African-American,8,F,1
6365,9715,Male,25 - 45,Caucasian,1,F,0
6366,9717,Female,Greater than 45,Caucasian,0,M,0
6367,9720,Male,25 - 45,Caucasian,0,F,1
6368,9722,Male,Less than 25,Caucasian,1,F,1
6369,9723,Male,Less than 25,African-American,0,M,0
6370,9724,Female,Greater than 45,African-American,0,F,0
6371,9725,Male,Greater than 45,Other,0,M,0
6372,9727,Male,25 - 45,African-American,11,F,1
6373,9729,Female,25 - 45,African-American,0,F,1
6374,9730,Male,25 - 45,Caucasian,0,M,0
6375,9731,Female,Less than 25,African-American,1,M,0
6376,9732,Male,Less than 25,African-American,2,F,1
6377,9733,Male,Less than 25,African-American,0,F,1
6378,9734,Male,Less than 25,Caucasian,0,F,0
6379,9735,Male,Greater than 45,Hispanic,2,M,0
6380,9737,Male,Greater than 45,Caucasian,2,F,0
6381,9738,Male,25 - 45,African-American,3,M,0
6382,9739,Male,Greater than 45,African-American,12,F,1
6383,9740,Male,Less than 25,African-American,2,M,1
6384,9741,Male,Less than 25,African-American,1,F,1
6385,9743,Male,25 - 45,African-American,1,F,0
6386,9745,Male,Less than 25,African-American,2,M,1
6387,9746,Male,Less than 25,Hispanic,0,M,0
6388,9747,Male,25 - 45,African-American,4,F,1
6389,9748,Male,25 - 45,African-American,11,F,1
6390,9749,Male,Greater than 45,Caucasian,16,F,1
6391,9750,Male,Less than 25,African-American,0,F,0
6392,9752,Female,Less than 25,African-American,1,F,1
